id,alname,category,degree,sweet,acid,light,body,carbon,bitter,tannin,nutty,bright,strength,spicy,img,detail
1147,보일러 틀어놨어,탁주,9,5,2,6,5,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fwt9P-1638952776225-%25EB%25B3%25B4%25EC%259D%25BC%25EB%259F%25AC%2520%25ED%258B%2580%25EC%2596%25B4%25EB%2586%25A8%25EC%2596%25B4%2520%25EC%2583%2589%25EA%25B0%2590%25EC%2588%2598%25EC%25A0%25953.jpeg&w=3840&q=75,"보일러 틀어놨어, 어떤 맛을 갖고 있나요?

매서운 겨울바람의 이미지와는 다른, 포근하게 감싸주는 깔끔한 단맛을 가지고 있는데요.

얼어붙은 몸을 녹여줄 수 있게 적당한 알코올 감을 살린 술이에요.

삼키고 나서 느껴지는 쌉쌀함 덕분에 질리지 않고 계속 마실 수 있는 경험을 하게 된답니다 :)
보일러 틀어놨어, 어떤 음식과 잘 어울리나요?

겨울에 마시는 막걸리 콘셉트로 출시한 만큼 소주 안주들과도 즐기기 좋은데요.

특히 매콤한 양념이 되어 있는 육류나 해산물류와 마셨을 때

깔끔한 단맛이 매운맛을 중화시켜주면서 좋은 궁합을 보인답니다.


일반 막걸리보단 도수가 다소 높아서 벌컥벌컥 마시긴 힘드니

큰 잔보단 작은 잔에 조금씩 마시기로 해요! 
보일러 틀어놨어, 알고 마시면 더 맛있어요!

술담화의 두 번째 술 ‘보일러 틀어놨어’는 겨울에만 판매하는 한.정.판 탁주인데요.

추운 겨울, 차가운 공간 속에서 따뜻한 곳으로 이동하는 동시에

그 안에서 받는 따뜻함과 위로를 전해드리고 싶은 마음으로 만들었답니다.

기존 담화탁주와는 다르게 찹쌀을 사용하여 부드럽고 상쾌한 맛이 나도록 했고

묵직한 느낌을 줄여 음용성을 높였어요 :)"
1142,동래아들,탁주,6,7,2,4,6,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FuJCh-1649405848643-1.jpg&w=3840&q=75,"동래아들, 어떤 맛을 갖고 있나요?

배에서 느낄법한 달콤한 향을 가진 술이에요.

맛에서도 달콤함이 이어지며 뒤따라오는 은은한 산미는 침샘을 자극합니다.

부드러운 질감을 가지고 있어 목을 감싸는 듯한 매끄러운 목넘김도 느낄 수 있어요.

술을 넘긴 후에는 약간의 텁텁함과 함께 누룩이 가지고 있는 구수한 향이 올라와 술을 더욱 풍부하게 즐길 수 있도록 이끌어 줄 거예요.
동래아들, 어떤 음식과 잘 어울리나요?

매콤한 양념이 된 요리와 즐겨보세요!

매운 음식을 먹을 때 달콤한 음료로 입안을 달래는 것처럼

동래아들의 달콤한 맛도 매운맛을 중화시켜주는 역할을 한답니다.

술이 가지고 있는 부드러운 질감도

매운맛으로 자극받았던 혀를 살포시 덮어줄 거예요.
 
동래아들의 텁텁한 마무리가 부담스러우시다면 

잔에 얼음을 띄어 드셔보세요.

술의 질감이 맑아지면서 텁텁함은 잡아주고

깔끔한 맛으로 즐겨볼 수 있답니다.
동래아들, 알고 마시면 더 맛있어요!

발효 과정을 두 번 거치는 이양주 방식의 술이에요.

동래아들은 양조장이 위치한 부산 동래구에서 이름을 따왔습니다.

동래구는 예로부터 백학이 내려온다는 전설이 있는데요.

라벨 전면에 학을 그려 넣어 동래구를 상징하는 의미를 담았습니다.

또한 부를 때 비슷하게 들리는 어감을 이용해 

동네 아들처럼 친근한 이미지를 선사해요."
1126,홍천강 탁주,탁주,11,4,8,6,6,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fzi9c-1635929247103-%25ED%2599%258D%25EC%25B2%259C%25EA%25B0%2595%2520%25ED%2583%2581%25EC%25A3%25BC.jpg&w=3840&q=75,"홍천강 탁주, 어떤 맛을 갖고 있나요?

습기를 머금은 볏짚에서 나는 풀내음을 풍기는 술이라서

향기만 맡아서는 무슨 맛일지 짐작이 안 될 텐데요.

요구르트에서 단맛이 빠지고 새콤함만 남는다면 이런 맛이지 않을까 싶은 술이에요!

삼키고 나서 끝 맛에 옅은 산미가 올라오지만,

바디감이 무겁지 않아서 크게 거슬리진 않을 거예요!
 
홍천강 탁주, 어떤 음식과 잘 어울리나요?

드라이하면서 독특한 산미를 가진 이 술과는 짭조름하면서 살짝 기름진 음식을 추천해 드리는데요.

과하지 않은 산미가 짭짤한 소스의 맛을 중화시켜주면서

막걸리의 부드러운 질감이 기름진 맛을 싸-악 씻어주거든요!

안주 없이 먹기에는 다소 부담스러울 수 있으니 꼭 음식과 같이 먹기로 해요.

 홍천강 탁주, 알고 마시면 더 맛있어요!

강원도 산골짜기에서 내려오는 깨끗한 계곡물로 이루어진 홍천강,

그 청정한 이미지를 그대로 살리기 위해 술에 붙여진 이름이에요.


홍천의 쌀, 직접 디딘 전통 누룩 그리고 백암산 자락의 지하 암반수를 사용하여

옹기에서 110일가량 발효 및 숙성을 하는데요.


만강에 비친 달이 찹쌀을 주로 쓴 반면

홍천강 탁주는 찹쌀과 멥쌀을 3:1 비율로 섞어서 두 번 빚은 술이에요."
1118,만강에 비친 달,탁주,10,6,8,2,8,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F7Owq-1635224815689-a4.jpg&w=3840&q=75,"만강에 비친 달, 어떤 맛을 갖고 있나요?

어둡고 탁한 색이라 두유 같은 맛이 날 것 같지만 의외로 산미 짙은 풀내음과 과실향을 풍기는데요.

은은한 단맛과 입에 침이 고일 정도의 새콤한 산미를 갖고 있는 반전 매력의 술이에요.

걸쭉한 질감 덕에 빵이나 곡물에서 느낄 수 있는 구수함과 약간의 씁쓸함까지 오래 느껴진답니다!

 만강에 비친 달, 어떤 음식과 잘 어울리나요?

일반 막걸리 답지 않게 식욕을 돋우는 산미를 가진 이 술은

느끼한 맛을 잡아 주는 역할을 톡톡히 하는데요.

짭짤하면서 풍미가 살아 있는 육류 요리나 양념된 음식과 새콤달콤하게 즐기기 좋답니다 :)


막걸리를 섞지 마시고 노랗게 뜬 윗부분의 맑은 술만 천천히 따라서

식전주로 마시는 것도 재밌으니 꼭 한 번 도전해보세요!

 만강에 비친 달, 알고 마시면 더 맛있어요!

‘만개의 강에 달이 비친다’는 뜻을 갖고 있는 이 술은

사랑과 자비가 모든 사람에게 고루 펼쳐졌으면 하는 마음으로 지었는데요.

직접 빚은 ‘전통 누룩’과 지역의 특산물인 단호박을 사용하여 두 번에 걸쳐 빚은 술이에요.

첨가물 없이 오직 원재료만으로 만들어 낸 술과 함께 우리 전통의 맛을 느껴보세요!"
1102,지란지교 무화과 탁주,탁주,12,8,6,6,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FIrS1-1633053193961-%25EC%25A7%2580%25EB%259E%2580%25EC%25A7%2580%25EA%25B5%2590%2B%25EB%25AC%25B4%25ED%2599%2594%25EA%25B3%25BC1.jpg&w=3840&q=75,"※ 배송 안내 ※


단품 구입 시, 지란지교 무화과 탁주 + 스티로폼 박스

선물용 구입 시, 지란지교 무화과 탁주 + 선물박스 + 스티로폼 박스

형태로 배송되니 참고 바랍니다 :)
해당 이미지는 선물용 패키지 상품입니다.
지란지교 무화과 탁주, 어떤 맛을 갖고 있나요?

‘지란지교 무화과 탁주’는 사진을 찍고 싶은 욕구를 마구마구 자극하는 붉은 계열의 색을 갖고 있어요.
.
흔들기 전엔 투명한 색을, 흔들고 난 후엔 불투명한 색을 감상할 수 있으니 다채롭게 눈으로 먼저 즐겨보세요.
 
사진을 다 찍고 한 잔 마시게 되면 새콤한 맛과 무화과 특유의 달콤함이 어우러진 맛을 느낄 수 있을 거예요.

또한, 탄산은 없으며 딸기 우유처럼 부드러운 목 넘김을 갖고 있는데요.

바디감이 살짝 있는 새콤달콤한 술을 찾는 분께 추천하는 술이랍니다.
지란지교 무화과 탁주, 어떤 음식과 잘 어울리나요?

새콤, 달콤한 ‘지란지교 무화과 탁주’를 매콤한 음식과 함께 즐겨보세요.

술의 단맛이 음식의 매운맛을 잡아주는 역할을 하거든요!
 
또한, 무화과는 고기를 부드럽게 만드는 성분이 있어서 고기와 자주 즐기곤 하는데요.

이런 이유로써 육류음식과 함께하기에도 좋습니다 :)
지란지교 무화과 탁주, 알고 마시면 더 맛있어요!

‘지란지교 무화과 탁주’에는 무화과가 들어가며, 레드비트분말을 통해 붉은색을 갖게 된 술이에요.

그뿐만 아니라 직접 디딘 누룩을 사용하여 이양주 공법으로 빚고,

100일 동안의 발효와 90일간의 숙성을 통해 완성되는데요.

이 모든 과정이 수제로 이뤄지는 특별한 술이랍니다 :)
 
한편, 지란지교라는 이름은 전통주 연구소의 박록담 선생님이 작명한 이름으로,

함께 술을 빚는 부부의 아름다운 모습이 앞으로도 늘 향기로운 관계로 남길 희망하며 지은 이름이라 합니다."
1101,지란지교 탁주,탁주,13,6,8,5,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F9gfk-1633669822360-%25EC%25A7%2580%25EB%259E%2580%25EC%25A7%2580%25EA%25B5%2590%2B%25ED%2583%2581%25EC%25A3%25BC1.jpg&w=3840&q=75,"※ 배송 안내 ※


단품 구입 시, 지란지교 탁주 + 스티로폼 박스

선물용 구입 시, 지란지교 탁주 + 선물박스 + 스티로폼 박스

형태로 배송되니 참고 바랍니다 :)
해당 이미지는 선물용 패키지 상품입니다.
지란지교 탁주, 어떤 맛을 갖고 있나요?

‘지란지교 탁주’는 한마디로 #짜릿해! 라고 정의할 수 있을 것 같아요.

코를 톡 쏘는 새콤한 포도 향과 침샘을 폭.풍. 자극하는 산미를 갖고 있거든요.

한 모금 들이킨 후에 계속해서 침이 고인다면, 정상입니다 :)
 또한 탄산은 없으며 살짝 묵직한 목 넘김으로 부드럽게 마실 수 있는 동시에, 다소 텁텁한 여운을 남기기도 하는데요.

아무렴 어때요. 그게 또 막걸리의 묘미잖아요!? 
지란지교 탁주, 어떤 음식과 잘 어울리나요?

묵직한 바디감과 여운을 느낄 수 있는 술은, 술과 함께 입안에서 어울려 줄 수 있는 풍미가 강한 음식과 잘 어울려요.

동시에 ‘지란지교 탁주’는 새콤한 맛도 가지고 있어서 기름진 음식도 깔끔하게 즐길 수 있도록 도와준답니다 :)
 
슈퍼에서 볼 수 있는 막걸리보단 도수가 살짝 높은 편이며 걸쭉한 농도를 갖고 있으니,

마실 땐 작은 잔에 따라 조금씩 마시는 것을 추천해 드려요!
지란지교 탁주, 알고 마시면 더 맛있어요!

지란지교 탁주는 직접 디딘 누룩을 사용하여 이양주 공법으로 빚고,

100일 동안의 발효와 90일간의 숙성을 통해 완성되는데요.

이 모든 과정이 수제로 이뤄지는 특별한 술이랍니다 :)
 
한편, 지란지교라는 이름은 전통주 연구소의 박록담 선생님이 작명한 이름으로,

함께 술을 빚는 부부의 아름다운 모습이 앞으로도 늘 향기로운 관계로 남길 희망하며 지은 이름이라 합니다."
1099,삼양춘 탁주 라이트,탁주,8.5,6,6,6,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FHcmC-1634784403706-%25EC%2582%25BC%25EC%2596%2591%25EC%25B6%2598%2520%25EB%259D%25BC%25EC%259D%25B4%25ED%258A%25B8_%25ED%258C%25A8%25ED%258A%25B8%25EB%25B3%2591.jpg&w=3840&q=75,"삼양춘 탁주 라이트, 어떤 맛을 갖고 있나요?

처음엔 곡물의 담백함과 단맛이 느껴지다가도

목을 넘긴 후부터는 다크 초콜릿을 먹은 듯한

은은한 산미와 달콤씁쓸함이 올라오는 술인데요.


흔히 마시는 일반 막걸리보단

살짝 걸쭉한 농도를 갖고 있어서 균형 잡힌 맛과 바디감을 느낄 수 있을 거예요.

생막걸리 특성상 유통기한이 다가올수록 산미가 올라오니까 취향에 따라 즐겨 보세요 :)


삼양춘 탁주 라이트, 어떤 음식과 잘 어울리나요?

전체적으로 쌀의 풍미가 도드라지는 술인 만큼 반주로 즐기기에 좋으며

특히 매운 음식이나 느끼하면서도 짭조름한 음식과 좋은 궁합을 보이는데요.

묵직한 목 넘김이 부담스러운 분들은 얼음을 넣어서 시원하게 마시는 것을 추천해 드립니다!


삼양춘 탁주 라이트, 알고 마시면 더 맛있어요!

삼양춘에서 삼양은 ‘쌀을 세 번 더하여 빚는다‘는 의미를

춘은 ‘술은 겨울에 빚어서 봄에 마셔야 맛있다’는 의미가 있는데요.


이름처럼 강화도의 햅쌀을 50일 동안 3번에 걸쳐 나눠 넣어 발효를 진행하고

2~3달의 숙성기간을 거쳐 완성한답니다.


라이트 버전은 기존 삼양춘 탁주의 묵직한 맛을 줄여 달라는 피드백을 받으시고

조금 더 대중성 있게 가벼운 목넘김을 목표로 출시한 술이랍니다!"
1096,냥이탁주 9%,탁주,9,6,8,4,5,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FABQR-1631779563506-%25EB%2583%25A5%25EC%259D%25B4%25ED%2583%2581%25EC%25A3%25BC%2B9%25EB%258F%2584%2B%25281%2529.jpg&w=3840&q=75,"※ 술잔은 촬영용 소품입니다 :)

냥이탁주 9, 어떤 맛을 갖고 있나요?

은은하게 풍기는 오미자 향과 솔 향 만큼이나

맛에서도 5가지 부재료의 풍미가 고스란히 담겨있음을 느낄 수 있는 술인데요.

오미 중에서도 산미가 도드라지는 편이라서

새콤한 술을 좋아하시는 분께 적극! 추천할 수 있는 술이에요 :)
냥이탁주 9, 어떤 음식과 잘 어울리나요?

새콤달콤한 술의 특성이 강하기 때문에 단조로운 맛의 안주보단

양념된 육류나 전같이 기름진 음식과 마시기 좋아요. 
냥이탁주 9, 알고 마시면 더 맛있어요!

‘냥이탁주’에 사용하는 가와지쌀은 경기도 농업기술원에서 품종 개량한 쌀로,

찹쌀과 멥쌀 사이의 중간 찰성을 가졌으며 단맛과 고소함이 뛰어나요.

또한 송순, 오미자, 찰보리, 찰수수, 벌꿀 등의 부재료도 함께 사용하는데요.

그 덕에 다채로운 맛을 내며 완전 발효와 숙성을 거쳐

탄산이 없는 부드러움을 갖추게 됐답니다.


*TMI 1 : 냥이 탁주의 이름은 양조장이 있는 고양시의 마스코트

‘고양고양이’에서 따왔다 하니 너무 귀엽지 않나요?
 *TMI 2 : 냥이탁주 패키지 디자인은 양조장 대표 따님의 작품이에요!"
1095,냥이탁주 5%,탁주,5,6,7,4,4,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FbCTs-1631778967053-%25EB%2583%25A5%25EC%259D%25B4%25ED%2583%2581%25EC%25A3%25BC%2B5%25EB%258F%2584%2B%25282%2529.jpg&w=3840&q=75,"※ 술잔은 촬영용 소품입니다 :)

냥이탁주 fresh, 어떤 맛을 갖고 있나요?

‘냥이탁주 fresh’는 ‘만약 오미자 맛 이온음료가 있다면

이런 맛과 목 넘김을 갖고 있지 않을까?’ 싶은 술인데요.

그 정도로 오미자 특유의 새콤, 달콤, 씁쓸한 맛의 조화가 좋고요.

꿀떡꿀떡 잘 넘어가는 목 넘김을 갖고 있어요.


저는 정말... 냉장고에 몇 병 쌓아두고 갈증 날 때마다 시원하게 원샷 하고 싶네요 ㅠ^ㅠ 
냥이탁주 fresh, 어떤 음식과 잘 어울리나요?

약간 산미가 있는 음식과 잘 어울리고요.

술의 산미는 느끼한 맛을 잡아주기 때문에

전이나 튀김같이 기름진 음식과도 잘 어울리는 편이에요.
냥이탁주 fresh, 알고 마시면 더 맛있어요!

‘냥이탁주 fresh’에 사용하는 가와지쌀은 경기도 농업기술원에서 품종 개량한 쌀로,

찹쌀과 멥쌀 사이의 중간 찰성을 가졌으며 단맛과 고소함이 뛰어나요!


또한 송순, 오미자, 찰보리, 찰수수, 벌꿀 등의 부재료도 함께 사용하는데요.

그 덕에 다채로운 맛을 내며 완전 발효와 숙성을 거쳐

탄산이 없는 부드러움을 갖추게 됐답니다.
 
*TMI 1 : 냥이 탁주의 이름은 양조장이 있는 고양시의 마스코트

고양고양이’에서 따왔다 하니 너무 귀엽지 않나요?
 *TMI 2 : 냥이탁주 패키지 디자인은 양조장 대표 따님의 작품이에요!"
1093,백련 미스티 살균 막걸리,탁주,7,6,3,5,5,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FAKFJ-1631681155244-%25EB%25B0%25B1%25EB%25A0%25A8%2B%25EB%25AF%25B8%25EC%258A%25A4%25ED%258B%25B0.jpg&w=3840&q=75,"백련 미스티 살균 막걸리, 어떤 맛을 갖고 있나요?

단맛과 산미, 고소함이 안개처럼 은은하게 풍기는 술이에요.

처음에는 참외의 하얀 과육이 생각날 정도로 싱그러운 풍미가 느껴지다가도

어느 순간 누룽지를 닮은 고소함으로 변하기도 하는데요.

살균 처리를 한 술이라 부드러운 목 넘김도 자랑하고 있으니 편안하게 즐겨보세요 :)
백련 미스티 살균 막걸리, 어떤 음식과 잘 어울리나요?

전체적으로 맛이 가벼워 살짝 심심하게 느껴질 수도 있는데요.

튀지 않는 맛 덕분에 대부분의 음식과 잘 어울리는 편입니다!

특히 막걸리의 영원한 단짝인 전, 부침개 같은 요리와 함께 즐기기에 좋아요.
백련 미스티 살균 막걸리, 알고 마시면 더 맛있어요!

‘백련 미스티’는 신평 양조장에서 만드는 탁주인데요.

당진 해나루 쌀과 3대째 이어져 온 전통 방식인 ‘옹기 발효’를 통해 만들어집니다.

또한, 술에 백련(하얀 연꽃)을 사용하여 은은한 연잎의 풍미와 더불어

삼양주 술답게 깊은 곡물의 풍미를 느낄 수 있는 술입니다 :)"
1072,벗이랑 홍국,탁주,15,6,4,7,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FjJNE-1629958633658-%25E1%2584%2587%25E1%2585%25A5%25E1%2586%25BA%25E1%2584%258B%25E1%2585%25B5%25E1%2584%2585%25E1%2585%25A1%25E1%2586%25BC%2520%25E1%2584%2587%25E1%2585%25A5%25E1%2584%258D%25E1%2585%25B5-1.jpg&w=3840&q=75,"벗이랑 홍국, 어떤 맛을 갖고 있나요?

참외나 멜론이 떠오르는 달콤한 박과류의 향이 코에 먼저 와 닿는 술이에요.

높은 도수인 만큼 알코올의 쌉싸름함이 술의 단맛을 바로 끊어주기도 하는데요.

마신 후엔 바나나를 먹고 난 것처럼 끈적한 단맛과 텁텁함이 입에 살짝 남아서

탁주의 진한 맛을 느끼실 수 있어요!
벗이랑 홍국, 어떤 음식과 잘 어울리나요?

달콤하지만 묵직한 바디감과 텁텁한 맛을 가지고 있기 때문에

양념이 강하거나 풍미가 짙은 음식과 잘 어울리는데요.

특히, 지방이 많은 음식의 느끼함을 잘 잡아줘요.


아! 마실 땐, 술의 도수가 높은 편이니 작은 잔에 따라 조금씩 마시는 걸 추천해 드립니다 :)
벗이랑 홍국, 알고 마시면 더 맛있어요!

‘벗이랑 홍국’는 전통 방식 중 하나인 ‘장독대’를 사용하며

쌀을 총 3번 더하는 삼양주 방식으로 만들어지는 술인데요.

술이 붉은색을 띠는 이유는 버찌와 홍국쌀을 사용했기 때문입니다 :) "
1071,벗이랑 조릿대,탁주,15,4,4,6,8,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FuoBn-1629958646589-%25E1%2584%2587%25E1%2585%25A5%25E1%2586%25BA%25E1%2584%258B%25E1%2585%25B5%25E1%2584%2585%25E1%2585%25A1%25E1%2586%25BC%2520%25E1%2584%258C%25E1%2585%25A9%25E1%2584%2585%25E1%2585%25B5%25E1%2586%25BA%25E1%2584%2583%25E1%2585%25A2-2.jpg&w=3840&q=75,"벗이랑 조릿대, 어떤 맛을 갖고 있나요?

‘벗이랑 조리대’는 다른 탁주에 비해 꽤 드라이한 술입니다.

단맛이 아예 없는 건 아니지만 씁쓸하고 텁텁한 맛이 더해져

달지 않은 다크 초콜릿의 풍미가 느껴지는데요.

묵직하고 드라이한 막걸리를 찾는 분들에게 꼭 추천해 드리고 싶은 술이에요.
벗이랑 조릿대, 어떤 음식과 잘 어울리나요?

선식을 먹는 듯이 텁텁하면서도 씁쓸한 맛이 나는 ‘벗이랑 조릿대’는

입안을 싸-악 씻겨주는 새콤한 음식이나 달콤하게 환기해 줄 수 있는 디저트류와 잘 어울려요.

술을 마실 땐, 큰 잔에 벌컥벌컥 마시면 풀 류의 씁쓸한 풍미가 확 올라오기 때문에

작은 잔에 조금씩 따라 즐기시는 것을 추천합니다 :)
벗이랑 조릿대, 알고 마시면 더 맛있어요!

특이하게 조릿대라는 부재료가 들어간 술이에요.

옛날엔 곡식에 들어 있는 이물질을 거르는 기구로 조리를 사용했는데요.

그 조리를 만드는 대나무란 뜻으로 조릿대라는 명칭이 지어졌답니다.

하지만 실제 대나무보단 풀에 가까워서 술의 씁쓸하면서 시원한 풍미를 내는 부재료에요."
1070,벗이랑 강황,탁주,15,7,3,7,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FF5Qt-1629958661574-%25E1%2584%2587%25E1%2585%25A5%25E1%2586%25BA%25E1%2584%258B%25E1%2585%25B5%25E1%2584%2585%25E1%2585%25A1%25E1%2586%25BC%2520%25E1%2584%2580%25E1%2585%25A1%25E1%2586%25BC%25E1%2584%2592%25E1%2585%25AA%25E1%2586%25BC-4.jpg&w=3840&q=75,"벗이랑 강황, 어떤 맛을 갖고 있나요?

작은 입자감이 느껴지는 혀의 촉감과 달콤함이 만나

마치 초콜릿 쉐이크를 마시는 듯한 느낌이 드는데요.

벗이랑의 다른 시리즈에 비해 상당히 가벼운 목 넘김을 갖고 있어서

높은 도수임에도 불구하고 편안하게 마실 수 있을 거예요.

강황이 들어갔다고 카레 맛이 느껴지진 않으니 안심하고 마셔보세요 :)
벗이랑 강황, 어떤 음식과 잘 어울리나요?

살짝 달콤하면서도 묵직한 느낌을 주는 질감 덕에

너무 가볍지 않으며 적당한 단맛이 있는 디저트류와 잘 어울리는데요.

높은 도수를 가졌지만 가벼운 목넘김 덕에 볼이 넓은 잔으로 즐겨도 좋고요.

투명한 잔에 따라 보는 맛까지 얻어가기 좋은 술이에요 :)
벗이랑 강황, 알고 마시면 더 맛있어요!

‘벗이랑 강황’은 전통 방식 중 하나인 ‘장독대’를 사용하여

쌀을 총 3번 더하는 삼양주 방식으로 만들어지는 술인데요.

술이 연노랑 빛깔을 띠는 이유는 부재료로 강황을 사용했기 때문이에요.

술을 마시다 보면 술잔에 묻는 주황색 가루들은 강황의 가루이니 안심하고 즐겨주세요!"
1058,용봉백주 오향주,탁주,12,3,2,6,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FWeuo-1628820031100-%25E1%2584%258B%25E1%2585%25AD%25E1%2586%25BC%25E1%2584%2587%25E1%2585%25A9%25E1%2586%25BC%25E1%2584%258C%25E1%2585%25AE%25E1%2584%258C%25E1%2585%25A9%2520%25E1%2584%258B%25E1%2585%25A9%25E1%2584%2592%25E1%2585%25A3%25E1%2586%25BC%25E1%2584%258C%25E1%2585%25AE%2520%25E1%2584%2590%25E1%2585%25A1%25E1%2586%25A8%25E1%2584%258C%25E1%2585%25AE-1.jpg&w=3840&q=75,"용봉백주 오향주, 어떤 맛을 갖고 있나요?

고소한 카스테라와 참외향이 인상적인데요.

달콤한 향에 비해 드라이한 맛을 가진 반전 매력의 술이예요.

그렇다고 ‘너무 쓰진 않을까?’ 하는 걱정은 하지 마세요!

단맛도 은은하게 갖고 있으며 오히려 드라이한 맛과 옅은 단맛이 잘 어우러져

깔끔하고 담백하게 마실 수 있을 거예요.

산미가 약해 아쉬운 분들은 냉장고에 2~3주 정도 묵혀놨다가 마셔보세요.

인생술은 도전하는 자에게 찾아간답니다 :)
용봉백주 오향주, 어떤 음식과 잘 어울리나요?

드라이한 술들은 어떤 안주와도 잘 어울리는 편인데요.

특히 술맛이 담백하기 때문에 양념이 짙은 음식들의 뒷맛을 깔끔하게 잡아준답니다.

또한, 평소 즐기던 소주처럼 씁쓸한 맛을 갖고 있으니,

국물 음식과 함께 즐기시는 것도 추천해 드립니다.
용봉백주 오향주, 알고 마시면 더 맛있어요!

막걸리와 같은 의미인 탁주는 흰색이 돈다고 하여 백주라고도 불렸어요.

오향주란 이름은 다섯 가지 맛과 향이 난다. 하여 붙여진 이름인데요.

‘용봉백주 오향주’는 100 홍성 유기농 쌀과 자체적으로 만든 밀 누룩을 사용해

저온 발효와 및숙성을 통해 만들어진답니다."
362,별산 막걸리,탁주,6.5,7,8,6,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fsd4u-1621826638915-%25EB%25B3%2584%25EC%2582%25B0.jpg&w=3840&q=75,"별산, 어떤 맛을 갖고 있나요?

‘별산’은 시원한 참외와 요구르트 향을 풍기는 막걸리입니다.

새콤달콤한 맛과 구수한 쌀의 여운까지 고루 갖춰 다채로운 맛을 느낄 수 있는데요.

탄산이 없어 가볍고 부드러운 질감 덕에 편안하게 마실 수 있는 술입니다 :)
별산, 어떤 음식과 잘 어울리나요?

다채로운 맛을 가진 ‘별산’은 다양한 음식과 잘 어울리는데요.

그중에서도 매콤하거나 새콤한 음식과 궁합이 잘 맞습니다.

새콤달콤한 음료 같은 ‘별산’ 한 잔 들이켜보세요!

맵게만 느껴지던 음식이 거짓말처럼 부드럽고 순하게 느껴질 거예요.
별산, 알고 마시면 더 맛있어요!

‘별산’에는 양주의 자랑거리 별산대 놀이와 특별한 신맛이란 의미가 있습니다.

쌀을 세 번 담금 하는 삼양주 방법으로 빚는 ‘별산’은

감칠맛과 신맛을 강하게 만드는 특별한 주모(어미술)를 사용하게 되는데요.

그 덕에 쌀 본연의 단맛과 발효를 통해 얻은 신맛이 잘 어우러지는 ‘별산’이 탄생하였습니다."
